ID,SMILES,M-fortuitum,M-kansasii,M-bovis,M-tuberculosis-MABA,M-tuberculosis-LORA,M-smegmatis,M-abcessus,M-tuberculosis-BACTEC,task_concatenada
16489,CCCCCCCCNC(=O)CSC1OCC(OC(C)=O)C(OC(C)=O)C1OC(C)=O,,,,,,,,,0.0
15003,Cc1nc2c(n1CCCCCCCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)c1ccccc1C2=O,,,,,,,,,1.0
7115,CCN(CC)C(=O)c1cc(COc2ccc3sc(C)nc3c2)on1,,,,0.0,,,,,
15502,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,,,,,,,,0.0,
17124,Cc1nc2ccccn2c1C(=O)Nc1ccc(Br)cc1,,,,,,,,,0.0
7483,C=CCn1cc(CN(C2=CC(=O)c3ccccc3C2=O)c2cccc(OC)c2)nn1,,,,0.0,,,,,
2636,NC(=O)c1ccc(CN(C2CC2)S(=O)(=O)c2ccccc2F)cc1,,,,1.0,,,,,
8397,COc1ccc2nccc(C(c3nnnn3C(C)(C)C)N3CCCCC3)c2c1,,,,0.0,0.0,,,,
6701,O=[N+]([O-])c1cn2c(n1)OCC(OCc1cnn(-c3ccccc3)n1)C2,,,,1.0,1.0,,,,
7609,CCOC(=O)c1cnc2ccc(C(F)(F)F)cc2c1Nc1ccc(OCCCN2CCN(CC)CC2)cc1,,,,1.0,,,,,
15354,CC(NC(=O)c1sc2c([N+](=O)[O-])cc(C(F)(F)F)cc2[n+]1[O-])C(=O)C1CCCC1,,,,,,,,,1.0
7838,COc1cc(OC)cc(C(P(=O)(O)O)S(=O)(=O)CC(O)=NO)c1,,,,0.0,,,,,
3232,Cc1cnc(CC2CCN(C(=O)c3ccc([N+](=O)[O-])o3)C2)n1CC1CC1,,,,0.0,,,,,
17129,Cc1nc2ccccn2c1C(=O)NCc1ccccc1,,,,,,,,,0.0
12913,Cc1ccc(C(C)C)c(Oc2ccc(Cl)cc2NC(=O)c2cc(Cl)cc(Cl)c2O)c1,,,,,,1.0,,,
15071,CC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC1(C(=O)NCC(=O)N2Cc3ccccc3CC2C(=O)NC(CCCCN)C(=O)NC2(C(=O)NCC(=O)N3Cc4ccccc4CC3C(=O)NC(Cc3ccccc3)C(=O)NC3(C(=O)NCC(=O)N4Cc5ccccc5CC4C(=O)NCC(=O)NC(CCCCN)C(=O)N4Cc5ccccc5CC4C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(N)=O)CCCCC3)CCCCC2)CCCCC1,,,,,,,,,0.0
2485,CCCCCCNC(=O)C1=NOC(CCCCC2CCC(=O)O2)C1,,,,0.0,,,,,
4843,COc1cc(C(c2cc3cc(Br)ccc3cc2OC)C(O)(CCN(C)C)c2cccc3ccoc23)cc(OC(C)C)n1,,,,1.0,1.0,,,,
11342,Oc1cccc(C=Cc2nc3cc(Br)ccc3[nH]2)c1,,,,0.0,,,,,
13895,CC(C)c1csc(-c2nnc(S(=O)(=O)Cc3ccc(Br)cc3)n2-c2ccccc2)n1,,,,,,,,,0.0
4591,CCN(CC)c1cc2[nH]c(C3CCCCC3)nc2cc1NC(=O)c1ccc(N(C)C)cc1,,,,0.0,,,,,
5982,COc1nc2ccc(C#N)cc2cc1C(c1cccc(F)c1)C(O)(CCN(C)C)c1cncc(C)c1,,,,1.0,1.0,,,,
14281,C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCn1c[n+](C)c2ncnc(N)c21,,,,,,,,,0.0
13303,Nc1ccc2[nH]c3ccccc3c2c1,,,,,,0.0,,,
5351,CC(=O)OCC1(C)C(O)CCC2(C)C3CC4C5CC3(CCC12)CC45C,,,,0.0,,,,,
953,O=[N+]([O-])c1ccc(-n2nnnc2OCc2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)cc1,,1.0,,,,,,,1.0
14609,CCc1ccc(-n2c(-c3ccc(OC)cc3)cc(CN3CCSCC3)c2C)cc1,,,,,,,,,1.0
15279,N#CC1C(=O)Nc2c(ccc3c(O)cccc23)C1c1ccc(C(=O)O)cc1,,,,,,,,,0.0
12086,COc1ccc(C=CC(C)=NNc2nc(-c3ccc(N)cc3)cs2)cc1OC,,,,,1.0,,,,
5676,N#Cc1ccc(-n2cc(CO)nn2)cc1,,,,0.0,,,,,
7045,CCOC(=O)c1sc(-c2ccccn2)nc1N1CCC(NCc2cccc(C(F)(F)F)c2)CC1,,,,0.0,,,,,
16095,CCOC(=O)c1nnn(CC(=O)OC)c1C(=O)OCC,,,,,,,,,0.0
3410,CC(=O)c1c(C)n(Cc2ccccc2)c2ccc(OCc3cn(-c4ccc(C)cc4)nn3)cc12,,,,0.0,,,,,
8743,Fc1ccc(-n2cc(Cn3c(-c4cccc(F)c4)nc4ccccc43)nn2)cc1,,,,1.0,,,,,
4776,Cc1cccc(C(=O)N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c1,,,,0.0,,,,,
1719,CCOC(=O)c1c(C)[n+]([O-])c2cc(C)c(C)cc2[n+]1[O-],,,,0.0,,,,,
5447,Cc1ccc2c(c1)[n+]([O-])c(C#N)c(-c1ccc(F)cc1)[n+]2[O-],,,,1.0,,,,,
9933,O=C(Nc1ccc(F)cc1)c1ccccc1-n1cc2ccccc2n1,,,,0.0,,,,,
13427,CCCCCC=CCC=CCCCCCCCC(=O)O,,,,,,0.0,,,
10234,O=c1cc(CSC2=NCCS2)c2cc(Cl)ccc2o1,,,,1.0,,,,,
13537,COc1ccc(OC=Cc2cc(OC)cc(OC)c2)cc1,,,,,,0.0,,,
15155,COCCOc1ccc(-c2ccc(COc3ncccc3C(=O)N3CCC(O)C3)nc2)c(C)c1,,,,,,,,,0.0
13984,Nc1ncnc2c1ncn2C1OC(COS(=O)(=O)NC(=O)CCCCCCCCCCOc2cccc(F)c2)C(O)C1O,,,,,,,,,0.0
6499,Cc1c(O)c(C)c2c(c1O)C(=O)CC(c1ccccc1)O2,,,,0.0,,,,,
9055,O=c1nc(NN2CCN(Cc3ccncc3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12,,,,1.0,,,,,
14586,O=C(NCc1cc(F)ccc1F)c1nc2cc(Cl)ccc2s1,,,,,,,,,1.0
17155,CC1=NN(c2ccccc2)C(=O)C1=C(c1ccc(Cl)cc1)N(C)C,,,,,,,,,0.0
14438,O=c1c2ccccc2nc(C=Cc2ccc(OCc3ccccc3)cc2)n1-c1ccccc1,,,,,,,,,0.0
2565,O=C(O)CCc1nc2ccccc2oc1=O,,,,1.0,,,,,
5943,CC1(c2ccc(C#N)cc2)NC(=O)N(CCOc2ccc(F)cc2F)C1=O,,,,0.0,,,,,
6678,Cc1ccc(S(=O)(=O)Nc2ccc(Nc3c4ccccc4nc4ccc(C)cc34)cc2)cc1,,,,0.0,,,,,
8089,CC(=CC=CC(O)C(C)O)C(O)C(C)C(=O)OC1CC(C)CC2C=CC(C)C(C)(C(=O)CCO)C21,,,,0.0,,,,,
5644,O=C(C=Cc1ccc([N+](=O)[O-])o1)c1ccc(N2CCNCC2)cc1,,,,1.0,,1.0,,,
5153,Cc1ccc(N(C(=O)c2sc(C)nc2C)C(C(=O)NC(C)(C)C)c2ccccc2)cc1,,,,0.0,,,,,
1147,COc1ccc2c(CN3CCCCC3)cn(CCCOc3ccccc3)c2c1,,,0.0,,,,,,
10543,FC(F)(F)c1ccc2c(c1)N(CCCN1c3ccccc3Sc3ccc(C(F)(F)F)cc31)c1ccccc1S2,,,,1.0,,,,,
1938,CCCN(CCC)C(=O)C=CC(=O)c1cccc([N+](=O)[O-])c1,,,,1.0,,,,,
15893,CC(=O)Nc1ccc(NC(=O)CNc2ccc(-c3nc(N4CC(C)CC(C)C4)nc(N4CC(C)CC(C)C4)n3)cc2)cc1,,,,,,,,0.0,0.0
1032,Fc1cccc2ccn(CCC[P+](c3ccccc3)(c3ccccc3)c3ccccc3)c12,,,0.0,,,,,,
3885,O=Cc1ccc(Oc2ccc(Cl)cc2)cc1,,,,0.0,,,,,
14809,c1ccc(-c2nnc(CN3CCCc4ccccc43)o2)cc1,,,,,,,,,1.0
8342,CCc1nc2cc(Cl)ccn2c1C(=O)NCc1ccc2c(c1)CCN(Cc1ccc(C(F)(F)F)cc1)C2,,,,1.0,,,,,
10614,Cc1ccc(N2CCN(C)CC2)c2c1CCC(NC(=O)c1ccc(Oc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc1)C2,,,,1.0,1.0,,,,
7588,Nc1ccccc1OCCCOc1ccc(-n2cccc2)cc1,,,,0.0,,,,,
457,CCCCNc1nccnc1C(=O)NCc1ccccc1,,0.0,,0.0,,,,,
8248,COc1ccc(N=Nc2c(O)c3c(ccc4ccccc43)oc2=O)cc1,,,,0.0,,,,,
3337,C#CCOc1cccc(C(=O)C=Cc2ccc(OC)cc2OC)c1,,,,0.0,,,,,
5399,N#Cc1c(-c2ccc(F)cc2)[n+]([O-])c2ccc(C(F)(F)F)cc2[n+]1[O-],,,,1.0,,,,,
13860,Fc1cccc(-c2nc3ccccc3c3oc(NCCc4ccccc4)nc23)c1,,,,,,,,,0.0
3859,CC1C(=O)OC(C)(CCCCCCCCCCCCc2ccc(O)cc2)C1=O,,,,0.0,,,,,
10326,Cc1ccc(Cn2cc(CNC(=O)c3cn4cccnc4n3)nn2)cc1,,,,1.0,,,,,
97,O=[N+]([O-])c1ccc(OCc2nc3ccc(Br)cc3n2S(=O)(=O)c2ccc(Cl)cc2Cl)cc1,0.0,,,0.0,,0.0,,,
3508,C=C(C)C=Cc1c(O)c(O)c2ccccc2c1O,,,,0.0,,,,0.0,
3131,O=[N+]([O-])c1cn2c(n1)OCC(OCCOc1ccc(-c3ccc(C(F)(F)F)cc3)cc1)C2,,,,1.0,0.0,,,,
2475,COC(=O)C1COC(C=Cc2ccc(C)cc2)=N1,,,,0.0,,,,,
15968,Cc1cc(=O)[nH]c(=O)n1C1C=CC(O)C1,,,,,,,,0.0,
3932,Cc1cc(Cl)ccc1-c1cc(CN2CCOCC2)c(C)n1-c1ccc(F)cc1,,,,1.0,,,,,
6635,CN(CCN(C)c1nc(=O)c2cc(S(C)(=O)=O)cc([N+](=O)[O-])c2s1)CC1CCCCC1,,,,1.0,,,,,
2628,COc1cccc(OC)c1-c1ccc(COC2COc3nc([N+](=O)[O-])cn3C2)cc1,,,,1.0,1.0,,,,
3774,COc1nc2ccccc2cc1CN(Cc1ccc(C)cc1)CC(O)CN1CCCC1,,,,1.0,,,,,
12171,O=C1CCSCCC(=O)Nc2cccc(n2)NC(=O)CCSCCC(=O)Nc2cccc(n2)N1,,,,,,0.0,,,
2240,NC(CC(=O)c1ccc(Cl)cc1Cl)C(Cl)(Cl)Cl,,,,0.0,,,,,
13441,COc1ccccc1C=C1COc2cc(O)ccc2C1=O,,,,,,0.0,,,
14763,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(CNCCN(C)C)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,,,,,,,,,1.0
10286,COc1ccc(NC(=O)CSc2nc(=O)c3ccccc3[nH]2)cc1,,,,0.0,,,,,
3854,Cc1nc(C)n(-c2nc(-c3ccccc3)cc(=O)[nH]2)n1,,,,0.0,,,,,
16711,COc1cc2c(cc1OC)=C(O)C1(C=2)C(c2ccc(F)cc2)C2CSCN2C12C(=O)N(N1CCOCC1)c1ccccc12,,,,,,,,,0.0
3028,O=C(NCCN1CCCCC1)c1c(-c2ccccc2)c2cc(Cl)ccc2[nH]c1=O,,,,0.0,,,,,
5760,CN1Cc2c(c(O)n(-c3ccccc3)c2O)C12C(=O)c1ccccc1C2=O,,,,0.0,,,,,
5139,O=[N+]([O-])c1ccc(NC(=S)Nc2ccc(Nc3c4ccccc4nc4ccc(Cl)cc34)cc2)cc1,,,,0.0,,,,,
12234,CC1COc2c(N3CCN(Cc4ccc5c(c4)OCO5)CC3)c(F)c([N+](=O)[O-])c3c(=O)c(C(=O)O)cn1c23,,,,,,1.0,,,1.0
2390,CCN(C)C(=O)C=CC(=O)c1ccc([N+](=O)[O-])cc1,,,,1.0,,,,,
8500,CCOC(=O)c1c(C)nc(NCc2ccccc2)nc1-c1ccccc1,,,,0.0,,,,,
8882,N#Cc1ccn2c(-c3ccccc3)c(-c3ccccc3)c(C(O)c3ccccc3)c2c1,,,,0.0,,,,,
1593,CC1CC2OC3CC4CCC5C(CCC6(C)C(C7=CC(=O)OC7)CC(O)C56O)C4(C=O)CC3OC2(O)C2(C1)N=CCS2,,,0.0,,,,,,
2392,CN(C)C(=O)C=CC(=O)c1ccc(F)cc1,,,,1.0,,,,,
3083,COC(=O)C=CC(=O)c1ccccc1,,,,1.0,,,,,
8310,Clc1cccc2c(N3CCNCC3)noc12,,,,0.0,,,,,
381,C=CCn1c(C=CCCCCCCCCCC)cc(=O)c2ccccc21,1.0,,,,,,,,
8922,Cc1cc2nc(C)c(C(=O)OCc3ccccc3)n2c(C)n1,,,,1.0,,,,,
10635,CC(C)CCCC(C)C1CCC2C3C(=O)CC4CC(O)CCC4(C)C3CCC12C,,,,1.0,,,,,
13922,COc1cc(NC(C)CCCNC(c2ccc(COC3COc4nc([N+](=O)[O-])cn4C3)cc2)c2nnnn2C(C)(C)C)c2ncccc2c1,,,,,,,,,0.0
5157,COc1ccc(-c2cc(-c3ccc(-n4cccc4)cc3)on2)cc1,,,,0.0,,,,,
3182,CC(=O)Nc1nc(Cc2nnc(SCC(=O)NNC(=O)c3ccccc3)n2NC(=O)c2cccc([N+](=O)[O-])c2)cs1,,,,0.0,,,,,
15151,Cn1ccnc1-c1ccc(COc2ncccc2C(N)=O)cc1,,,,,,,,,0.0
7936,O=C(NN=Cc1cc([N+](=O)[O-])ccc1OCc1cn(-c2ccccc2Cl)nn1)c1ccncc1,,,,1.0,,,,,
12627,CCC=CCCCCCCCCCc1cc(=O)c2ccccc2n1C,,,,,,1.0,,,
1664,COc1nc2ccc(Br)cc2cc1C(c1ccccc1)n1cc(CO)nn1,,,0.0,,,,,,
2902,CNC(=S)N=Nc1c(O)n(CN2CCOCC2)c2ccc([N+](=O)[O-])cc12,,,,0.0,,,,,
4100,COc1cc2ccc(C#N)cc2cc1C(c1ccccc1)C(O)(CCN(C)C)c1cccc2c1ccn2C,,,,1.0,1.0,,,,
16413,CCCCCCc1cn(CC(=O)NC23CC4CC(CC(C4)C2)C3)nn1,,,,,,,,,0.0
14210,Nc1ncnc2c1ncn2C1OC(CNS(=O)(=O)NC(=O)c2ccccc2O)C(O)C1F,,,,,,,,,0.0
5089,Fc1ccccc1Cn1cc(Cn2ccc3cncnc32)nn1,,,,0.0,,,,,
15889,CC(C)CCCC(C)CCCC(C)CCNCCNC1C2CC3CC(C2)CC1C3,,,,,,,,1.0,
2541,O=c1[nH]c2ccc(Cl)cc2c(O)c1N=Nc1cccc([N+](=O)[O-])c1,,,,0.0,,,,,
16887,O=C1c2ccccc2C(=O)C12C(c1ccccc1Br)C1CSCN1C21C(=O)Nc2ccc(Cl)cc21,,,,,,,,,1.0
11595,CC1COC(=O)N1c1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)C1C(C)N(O)C(C)CN31,,,,0.0,,,,,
11836,N#Cc1ccccc1C=NNC(=O)c1ccncc1,,,,1.0,,,,,
6423,Oc1c(Br)cc(Br)c2cccnc12,,,,0.0,,,,,
6900,C=CCNC(=O)C(CCCC)N(CC=C)C(=O)c1cccnc1,,,,1.0,,,,,
15564,CCN(CC)CN(C)c1ccc(C=NNC(=O)c2ccncc2)cc1,,,,,,,,1.0,
8425,COc1ncccc1Nc1cc2nc3ccccc3n(-c3ccc(Cl)cc3)c-2cc1=NC1CCC(OC)CC1,,,,0.0,,,,,
8361,CC(C)=CCOc1cccc(NC(=O)Nc2ccccc2[N+](=O)[O-])c1,,,,0.0,,0.0,,,
2355,CC(=O)NCC1OC(=O)N2Cc3cc(-c4ccc(C#N)nc4)c(F)cc3OC12,,,,1.0,,,,,
2135,O=[N+]([O-])c1cn2c(n1)OC(COc1ccc(-c3ccc(F)cc3)nc1)CC2,,,,1.0,1.0,,,,
7418,Cc1ccc(C(=O)Nc2cc3[nH]c(C4CCCCC4)nc3cc2Sc2ccccc2)cc1,,,,0.0,,,,,
2398,O=[N+]([O-])c1cn2c(n1)OC(COc1cccc(-c3ccc(F)cc3)n1)CC2,,,,1.0,1.0,,,,
15938,O=CCC1C(=O)C(=O)c2ccccc2C1=O,,,,,,,,0.0,
14988,N=C1SC(=Cc2cc([N+](=O)[O-])co2)C(=O)N1c1cccc(C(F)(F)F)c1,,,,,,,,,1.0
4185,CC1CCN(c2nc(=O)c3cc(C(F)(F)F)cc([N+](=O)[O-])c3s2)CC1,,,,1.0,,,,,1.0
16260,CSc1ccc(C(c2ccc(O)cc2)c2cccs2)cc1,,,,,,,,,0.0
2577,CC(C)Oc1ccc(-c2ccc(COC3COc4nc([N+](=O)[O-])cn4C3)cc2)cc1,,,,1.0,1.0,,,,
2374,CC(C)(C)OC(=O)NCCOC(=O)C=CC(=O)c1ccccc1,,,,0.0,,,,,
14394,N=S(=O)(c1ccc([N+](=O)[O-])cc1)N1CCCC1,,,,,,,0.0,,
15118,O=C(Cn1c(=O)oc2cc([N+](=O)[O-])ccc21)Nc1ccccc1,,,,,,,,,0.0
12987,CC(C)OCCNC(=O)NC12CC3CC(CC(C3)C1)C2,,,,,,0.0,,,
11978,CC(C(=O)NOCc1ccccc1)n1c(O)csc1=O,,,,0.0,,,,,
8281,O=S(=O)(c1ccccc1)N1CCN(c2noc3cc(Cl)ccc23)CC1,,,,0.0,,,,,
11538,Cn1cc([N+](=O)[O-])cc1C(=O)NNC(=S)Nc1ccccc1F,,,,1.0,,,,,
13216,Cc1cc(=O)c(C(=O)C=Cc2ccccc2C(F)(F)F)c(O)o1,,,,,,0.0,,,0.0
1282,CCCCCCCCn1cc(CN2CCC3(CC2)OCCCO3)c2c([N+](=O)[O-])cccc21,,,0.0,,,,,,
9097,COc1ccc(NC(=O)NC2CCN(c3cc(C)nc4ccc(F)cc34)CC2)cc1,,,,1.0,,,,,
17635,CC(C)NC(=O)N1CCc2c(c(-c3ccccc3)nn2C(=O)c2ccccc2)C1,,,,,,,,,0.0
8207,Cc1nn(CC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)c(=N)s1,,,,1.0,,,,,
5652,O=c1c2nc([N+](=O)[O-])cn2ccn1Cc1cccc(OC(F)(F)F)c1,,,,1.0,,0.0,,,
10885,Cc1ccc(C=NNc2nsc(Nc3ccc(I)cc3)n2)cc1,,,,1.0,,,,,
8901,O=C(OCc1ccccc1)c1coc(-c2ccccc2)n1,,,,1.0,0.0,,,,
11081,S=C(Nc1ccc(Cl)cc1)Nc1ccc(-c2n[nH]c(=S)n2-c2ccccc2)cc1,,,,0.0,,,,,
2516,O=C1OC(CNS(=O)(=O)c2ccc(Cl)cc2)CN1c1ccc(N2CCOCC2)c(F)c1,,,,0.0,,,,,
13256,O=C(CCl)Nn1c(COc2ccccc2C2=NOC(c3ccc(Cl)cc3Cl)C2)nnc1Sc1ccccc1,,,,,,0.0,,,
4263,COc1ccc(-c2cn(-c3ccc4c(=O)n(-c5ccccc5)c(C=Cc5ccc(C#N)cc5)nc4c3)nn2)cc1,,,,0.0,,,,,
11250,O=S1(=O)CCN(c2n[n+]([O-])c3cc4c(cc3[n+]2[O-])CCC4)CC1,,,,0.0,0.0,,,,
16429,COc1ccc(C2CN(C)C3(C(=O)Nc4ccccc43)C23C(=O)Oc2ccccc23)cc1,,,,,,,,,0.0
1472,CCCCCCCCCCCC#Cc1cn(C2CC(F)C(CO)O2)c(=O)[nH]c1=O,,,0.0,0.0,,,,,
416,Cc1cccc(C(=O)C=Cc2ccc([N+](=O)[O-])o2)c1,,1.0,1.0,1.0,,1.0,1.0,,
7656,Cc1ccc(C2CN(C)C3(C(=O)c4ccccc4C3=O)C23CSc2ccccc2C3=O)cc1,,,,0.0,,,,,
6362,CCCCCCCCCCNC(CC(=O)OCC)C1OC2OC(C)(C)OC2C1OC,,,,1.0,,,,,
5014,O=[N+]([O-])c1ccc(-c2cnnc(N3CCC(c4cccc(Cl)c4)C3)n2)cc1,,,,0.0,0.0,,,,
6975,CC1(c2ccc(S(N)(=O)=O)cc2)NC(=O)N(CC(=O)c2ccccc2)C1=O,,,,1.0,,,,,
5792,Cc1ccc(Nc2nc(-c3ccccc3)cs2)cc1,,,,0.0,,,,,
7205,Cc1cnc(C)n1C1CCN(C(=O)c2ccc([N+](=O)[O-])o2)C1,,,,0.0,,,,,
8786,CON=C1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2F)C1CN,,,,1.0,,,,,
3696,Cc1cccc(NC(=O)C2CC(C(=O)Nc3cccc(C)n3)N2NC(=O)c2ccncc2)n1,,,,1.0,,,,,
711,O=[N+]([O-])c1cc(CSc2nnnn2-c2ccc(F)cc2)cc([N+](=O)[O-])c1,,1.0,,,,,,,
12927,O=C(Nc1nnc(-c2ccccc2Cl)o1)c1nc2ccccc2s1,,,,,,1.0,,,
15769,Cc1cccc2c3c(cnc12)C(=O)c1ccccc1C3=O,,,,,,,,1.0,
3529,COc1ccc(-c2ccc(COC3COc4nc([N+](=O)[O-])cn4C3)nc2)cc1F,,,,1.0,1.0,,,,
4504,COc1nc2ccccc2cc1C=Cc1noc(COc2ccccc2)n1,,,,1.0,,,,,
8528,CCN(CC)Cc1ccc(CN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)cc1,,,,0.0,,,,,
2529,COc1cccc(C(O)(CCN(C)C)C(c2cc3cc(N4CC5(COC5)C4)ccc3nc2OC)c2cccc(OC)c2F)c1,,,,1.0,,,,,
15996,CN1CCN(c2nc(Nc3ccc(C#N)c(C(F)(F)F)c3)nc(Oc3ncnc4ccccc34)n2)CC1,,,,,,,,0.0,
8999,CC(C)=CCCC(C)C1CCC(C)c2c(OCc3cc([N+](=O)[O-])cc([N+](=O)[O-])c3)cc(C)cc21,,,,0.0,,,,,
8323,CCc1nc2cc(Cl)ccn2c1C(=O)NCc1ccc2c(c1)CCN(Cc1ccc(Br)cc1)C2,,,,1.0,,,,,
2894,COc1ccc2c(c1)CCC1C2=NN(C(C)=O)C1c1ccc(OCCN2CCCC2)cc1,,,,0.0,,,,,
14290,CCOC(=O)c1cn(C)c2ccc(C(C)=NNC(=O)c3ccncc3)cc2c1=O,,,,,,,,,0.0
1496,Cc1cc(CN2CCN(C3C4CC5CC(C4)CC3C5)CC2)c(C)n1-c1ccc(C(C)C)cc1,,,1.0,,,0.0,,,
7301,CC1(CN2Cc3nc(-c4ccc(F)cn4)sc3C2)Cn2cc([N+](=O)[O-])nc2O1,,,,1.0,,,,,
13204,Cc1cc(=O)c(C(=O)C=Cc2ccc(O)cc2)c(O)o1,,,,,,0.0,,,0.0
6265,O=C(C=Cc1ccc(O)c(O)c1)CC(=O)C=Cc1ccc(O)c(O)c1,,,,0.0,,,,,
7558,Fc1ccc(OCCOc2ccc(-n3cccc3)cc2)cc1,,,,0.0,,,,,
7295,CCCC(=O)OC1CCC(CN2CCN(c3cc(=O)c4cc(C(F)(F)F)cc([N+](=O)[O-])c4s3)CC2)CC1,,,,0.0,,,,,
4092,c1ccc(COc2ccc(CC3CC3)cc2)cc1,,,,0.0,,,,,
12677,COc1ccccc1N1CCN(Cc2nn(CN3CCN(c4cc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)c(=O)n2Cc2ccccc2)CC1,,,,,,1.0,,,
2889,ON=C(c1cnccn1)c1nc2ccccc2s1,,,,1.0,,,,,
17811,Cc1cccc(C2C3=C(CC(C)(C)CC3=O)N(NC(=O)c3ccncc3)C3=C2C(=O)CC(C)(C)C3)c1,,,,,,,,,1.0
15820,CCOC(=O)Cc1csc(NN=C2CC(c3ccccc3)NC(c3ccccc3)C2CC)n1,,,,,,,,0.0,
11169,O=[N+]([O-])c1ccc2[nH]c(O)c(N=NC(=S)NC3CCCCC3)c2c1,,,,0.0,,,,,
1524,CCOC(=O)NC(=O)c1ccsc1NC(=O)c1ccc(C(=O)N2CCCCC2)c(F)c1,,,1.0,0.0,,,,,
11093,O=C(c1ccc(OCC2CCCCC2)cc1)C1CC1,,,,0.0,,,,,
15829,CCOC(=O)Cc1csc(NN=C2CC(c3ccc(F)cc3)NC(c3ccc(F)cc3)C2C)n1,,,,,,,,0.0,
7266,COc1cc(-c2ccc(OC(F)(F)F)cc2)ccc1COC1COc2nc([N+](=O)[O-])cn2C1,,,,1.0,1.0,,,,
5207,COc1ccc(S(=O)(=O)N2CCN(c3ccc(OCC4(C)Cn5cc([N+](=O)[O-])nc5O4)cc3)CC2)cc1,,,,1.0,,,,,
15958,Cc1cc(C)c2c(=O)n(CC(=O)N3CCN(C)CC3)sc2n1,,,,,,,,0.0,
1407,c1ccc2c(c1)ncn2CCC1CCCCN1,,,0.0,0.0,,0.0,,,
3320,Cc1ccc(CN(C)Cn2nc(-c3ccncc3)oc2=O)cc1,,,,0.0,,,,,
7875,Cc1nn(-c2ccc(Cl)cc2)c(C)c1CNC1CCCCC1,,,,0.0,,,,,
14331,C#CCCCC(=O)N1C(=O)CC1Sc1ccccc1,,,,,,,,,0.0
917,CCCCNC(=O)Oc1ccc(Cl)cc1C(=O)Nc1cccc(Cl)c1,,0.0,,,,,,,1.0
528,CCCCCCCCNc1cncc(C(=O)NCc2ccccc2)n1,,0.0,,1.0,,,,,
1812,Cc1cc(NCCc2ccccc2)[nH]c(=NC(=N)Nc2ccc(Cl)cc2)n1,,,,1.0,,,,,
10600,Cc1cc(Cl)ccc1-c1ccc(C(=O)NC2CCc3c(C)ccc(-c4ccc(N(C)C)cc4)c3C2)nc1,,,,0.0,0.0,,,,
10085,Cc1cnc(NC(=O)c2ccsc2NC(=O)c2ccc(C(=O)N3CCCCC3)cc2)s1,,,,1.0,,,,,
11442,O=C(O)c1cc(Cl)[n+]([O-])c2c1CCCCCC2,,,,0.0,,,,,
17524,Clc1ccc(-c2nc3ccccc3c(-c3ccccc3)c2Sc2nnnn2-c2ccccc2)cc1,,,,,,,,,0.0
7532,CCOC(=O)c1cnc2ccc(C(F)(F)F)cc2c1Nc1ccc(NCCCN2CCN(CC)CC2)cc1,,,,1.0,,,,,
13750,O=C(Nc1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1)c1cc(Br)ccc1Cl,,,,,,,,,1.0
14279,C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCn1c[n+](C)c2nc[n-]c(=NOC(C)(C)C)c21,,,,,,,,,1.0
13121,CCc1ccc2[nH]c(-c3cccc(OC)c3)c(C3=C(Br)C(=O)NC3=O)c2c1,,,,,,1.0,,,
13069,O=C1CSSCC(=O)Nc2nc(nc(-c3ccccc3)n2)NC(=O)CSSCC(=O)Nc2nc(nc(-c3ccccc3)n2)N1,,,,,,0.0,,,
13641,O=C(CCNC12CC3CC(CC(C3)C1)C2)c1ccc([N+](=O)[O-])cc1,,,,,,0.0,,,
8983,CCCCCC(=O)OC1(C)c2ccccc2-c2c1c(-n1ccnc1)nc1ccc(Br)cc21,,,,1.0,,,,,
6280,CCCc1nccn1CCCn1ccnc1CCC,,,,0.0,,,,0.0,
9052,O=C(NN1CCN(c2nc(=O)c3cc(C(F)(F)F)cc([N+](=O)[O-])c3s2)CC1)C1CCCCC1,,,,0.0,,,,,
7324,CC1(CN2Cc3nc(-c4ccc(F)cc4F)sc3C2)Cn2cc([N+](=O)[O-])nc2O1,,,,0.0,,,,,
